,age,job,marital,education,default,housing,loan,month,day_of_week,duration,campaign,poutcome,y,contact_telephone
6249,32,2,1,3,1,1,1,1,4,59,4,1,0,1
6250,38,2,2,5,1,2,2,1,4,100,2,1,0,1
6251,39,1,1,2,1,3,1,1,4,0,4,1,0,1
6252,36,2,1,3,1,3,1,1,4,93,2,1,0,1
6253,38,2,2,2,1,1,1,1,4,364,2,1,0,1
6254,50,4,1,4,2,1,3,1,4,111,3,1,0,1
6255,28,4,2,2,1,3,3,1,4,466,2,1,0,1
6256,26,3,1,4,1,3,1,1,4,345,2,1,0,1
6257,34,2,1,6,2,1,3,1,4,294,2,1,0,1
6258,53,3,1,7,1,3,1,1,4,241,2,1,0,1
6259,45,1,3,3,1,1,1,1,4,233,2,1,0,1
6260,50,2,1,3,1,3,1,1,4,149,2,1,0,1
6261,46,1,3,1,1,3,1,1,4,304,2,1,0,1
6262,35,2,1,2,1,3,1,1,4,134,2,1,0,1
6263,34,2,1,3,1,3,1,1,4,355,2,1,0,1
6264,35,3,2,1,1,3,1,1,4,953,3,1,0,1
6265,58,6,1,4,2,1,1,1,4,427,2,1,0,1
6266,34,2,1,3,1,1,3,1,4,100,2,1,0,1
6267,24,10,2,1,1,1,3,1,4,121,2,1,0,1
6268,26,4,2,3,1,3,3,1,4,22,2,1,0,1
6269,38,7,1,1,2,1,1,1,4,477,11,1,0,1
6270,39,2,1,3,2,3,1,1,4,30,8,1,0,1
6271,52,3,1,4,2,3,1,1,4,160,3,1,0,1
6272,52,1,3,1,1,1,1,1,4,136,2,1,0,1
6273,37,2,1,4,1,1,1,1,4,305,2,1,0,1
6274,37,2,1,5,2,1,1,1,4,123,1,1,0,1
6275,29,2,1,2,2,1,1,1,4,103,2,1,0,1
6276,37,3,1,1,1,3,1,1,4,8,2,1,0,1
6277,36,10,2,5,2,3,1,1,4,267,1,1,0,1
6278,39,4,1,2,2,3,1,1,4,399,2,1,0,1
6279,43,1,1,2,1,1,3,1,4,315,2,1,0,1
6280,30,8,1,3,1,1,1,1,4,3094,2,1,1,1
6281,29,3,1,4,1,1,1,1,4,64,1,1,0,1
6282,34,3,2,4,1,1,3,1,4,3,1,1,0,1
6283,51,5,3,1,1,1,1,1,4,269,10,1,0,1
6284,48,5,3,1,1,3,1,1,4,159,5,1,0,1
6285,46,1,2,2,2,3,1,1,4,182,3,1,0,1
6286,37,2,2,3,1,3,1,1,4,185,2,1,0,1
6287,42,3,2,2,1,1,1,1,4,359,6,1,0,1
6288,40,2,1,6,1,1,3,1,4,89,2,1,0,1
6289,37,1,1,7,1,3,1,1,4,220,2,1,0,1
6290,30,2,1,3,1,1,3,1,4,179,5,1,0,1
6291,46,8,1,1,1,3,1,1,4,151,5,1,0,1
6292,47,2,1,5,2,2,2,1,4,66,2,1,0,1
6293,60,6,3,5,2,3,1,1,4,135,5,1,0,1
6294,31,4,1,2,1,1,1,1,4,166,2,1,0,1
6295,43,1,1,2,1,1,1,1,4,132,6,1,0,1
6296,38,1,1,1,1,1,1,1,4,141,3,1,0,1
6297,57,5,2,3,1,3,1,1,4,265,2,1,0,1
6298,43,2,1,5,2,1,1,1,4,87,3,1,0,1
6299,55,3,1,6,1,3,1,1,4,452,2,1,0,1
6300,48,1,3,2,1,1,1,1,4,62,2,1,0,1
6301,41,3,1,4,1,1,1,1,4,348,2,1,0,1
6302,30,3,1,2,1,3,1,1,4,354,3,1,0,1
6303,38,3,1,4,2,3,1,1,4,153,2,1,0,1
6304,32,1,2,2,1,3,1,1,4,54,4,1,0,1
6305,42,5,1,6,2,3,1,1,4,89,5,1,0,1
6306,34,3,1,4,1,3,1,1,4,132,3,1,0,1
6307,35,2,1,5,2,1,1,1,4,580,2,1,0,1
6308,45,1,1,1,2,3,1,1,4,99,6,1,0,1
6309,35,1,1,3,1,1,1,1,4,34,3,1,0,1
6310,41,1,3,2,1,1,1,1,4,72,3,1,0,1
6311,34,5,1,1,1,3,1,1,4,99,2,1,0,1
6312,53,9,1,6,1,2,2,1,4,175,5,1,0,1
6313,57,7,1,1,1,3,1,1,4,290,2,1,0,1
6314,55,6,1,2,1,3,1,1,4,591,5,1,0,1
6315,52,2,1,5,1,3,1,1,4,336,10,1,0,1
6316,30,2,3,3,1,1,1,1,4,29,2,1,0,1
6317,41,1,2,1,1,1,1,1,4,266,4,1,0,1
6318,44,1,1,7,1,1,1,1,4,45,2,1,0,1
6319,37,2,1,3,1,1,1,1,4,298,3,1,0,1
6320,31,1,1,2,1,1,1,1,4,1043,2,1,0,1
6321,30,1,1,1,1,3,1,1,4,83,3,1,0,1
6322,24,2,2,3,1,1,1,1,4,282,2,1,0,1
6323,31,2,2,2,1,1,3,1,4,209,2,1,0,1
6324,38,2,1,5,1,3,1,1,4,106,2,1,0,1
6325,25,7,2,2,1,3,1,1,4,157,2,1,0,1
6326,39,5,3,1,1,3,1,1,4,197,2,1,0,1
6327,46,12,1,5,2,1,1,1,4,257,2,1,0,1
6328,42,1,1,1,2,1,1,1,4,42,4,1,0,1
6329,33,1,2,1,1,3,1,1,4,319,5,1,0,1
6330,28,5,1,1,1,1,1,1,4,371,2,1,0,1
6331,40,2,1,6,1,3,1,1,4,383,3,1,0,1
6332,33,1,3,2,1,3,1,1,4,110,2,1,0,1
6333,48,2,3,5,2,1,1,1,4,88,2,1,0,1
6334,41,1,1,3,1,1,1,1,4,97,5,1,0,1
6335,37,2,1,3,2,1,1,1,4,335,3,1,0,1
6336,39,5,1,1,1,1,1,1,4,15,10,1,0,1
6337,28,8,2,3,1,3,1,1,4,4,4,1,0,1
6338,55,1,1,2,2,1,1,1,4,5,3,1,0,1
6339,50,1,1,2,2,1,1,1,4,178,3,1,0,1
6340,31,7,1,6,1,3,1,1,4,256,5,1,0,1
6341,40,3,1,4,2,3,1,1,4,284,1,1,0,1
6342,40,3,1,4,2,3,1,1,4,264,1,1,0,1
6343,32,2,2,2,1,3,1,1,4,124,2,1,0,1
6344,39,1,1,1,1,3,3,1,4,239,1,1,0,1
6345,50,1,1,2,1,3,1,1,4,20,19,1,0,1
6346,35,2,1,5,2,3,1,1,4,15,13,1,0,1
6347,50,4,2,5,1,3,1,1,4,98,9,1,0,1
6348,24,2,2,3,1,3,1,1,4,112,4,1,0,1
6349,45,3,1,4,1,3,1,1,4,350,4,1,0,1
6350,56,3,1,1,2,3,1,1,4,240,3,1,0,1
6351,33,10,2,1,1,3,1,1,4,127,2,1,0,1
6352,43,1,1,2,1,1,1,1,4,157,2,1,0,1
6353,40,2,1,7,1,1,1,1,4,337,2,1,0,1
6354,42,9,2,5,2,3,1,1,4,662,7,1,0,1
6355,43,2,1,5,2,3,1,1,4,124,2,1,0,1
6356,45,1,1,3,1,3,1,1,4,165,2,1,0,1
6357,47,4,1,1,1,3,1,1,4,63,9,1,0,1
6358,50,1,2,1,1,1,1,1,4,101,3,1,0,1
6359,40,2,1,6,1,3,1,1,4,133,2,1,0,1
6360,52,4,1,2,1,1,1,1,4,145,5,1,0,1
6361,28,1,2,2,1,1,1,1,4,110,2,1,0,1
6362,45,2,1,6,2,1,1,1,4,858,6,1,1,1
6363,38,10,3,2,1,1,1,1,4,349,3,1,0,1
6364,54,6,1,3,2,1,1,1,4,371,2,1,0,1
6365,51,3,1,3,1,3,1,1,4,676,6,1,0,1
6366,29,1,1,3,1,3,1,1,4,197,4,1,0,1
6367,35,1,1,1,1,1,1,1,4,235,4,1,0,1
6368,57,6,1,7,2,1,1,1,4,205,8,1,0,1
6369,37,3,2,1,1,3,1,1,4,291,2,1,0,1
6370,39,4,1,2,1,1,1,1,4,132,2,1,0,1
6371,29,9,1,1,1,1,1,1,4,165,3,1,0,1
6372,56,1,3,2,1,3,1,1,4,196,3,1,0,1
6373,41,4,1,2,1,1,1,1,4,177,2,1,0,1
6374,36,2,1,3,2,3,1,1,4,547,3,1,0,1
6375,39,4,2,2,2,3,1,1,4,62,2,1,0,1
6376,50,8,4,6,1,1,1,1,4,398,3,1,0,1
6377,52,5,3,1,1,3,1,1,4,342,4,1,0,1
6378,34,4,1,2,2,1,1,1,4,198,2,1,0,1
6379,30,7,2,2,1,1,1,1,4,77,4,1,0,1
6380,39,1,1,1,1,1,1,1,4,160,3,1,0,1
6381,35,1,2,4,2,3,1,1,4,352,4,1,0,1
6382,35,2,1,7,1,3,1,1,4,112,3,1,0,1
6383,52,8,1,3,2,3,1,1,4,90,4,1,0,1
6384,53,4,3,1,1,3,1,1,4,22,16,1,0,1
6385,25,3,2,1,1,2,2,1,4,230,3,1,0,1
6386,27,1,3,2,1,3,1,1,4,206,2,1,0,1
6387,30,4,1,1,1,1,1,1,4,143,8,1,0,1
6388,29,2,1,2,1,3,1,1,4,102,3,1,0,1
6389,35,2,1,3,1,1,1,1,4,224,3,1,0,1
6390,39,3,1,4,1,1,1,1,4,73,5,1,0,1
6391,28,1,2,2,1,3,1,1,4,42,3,1,0,1
6392,40,2,1,2,2,1,1,1,4,43,5,1,0,1
6393,53,7,2,3,1,1,1,1,4,144,7,1,0,1
6394,32,2,1,3,1,1,1,1,4,1224,8,1,0,1
6395,36,2,1,6,2,3,1,1,4,306,5,1,0,1
6396,29,4,3,2,1,3,1,1,4,50,3,1,0,1
6397,34,2,1,3,1,3,1,1,4,132,8,1,0,1
6398,35,2,1,2,1,1,3,1,4,108,3,1,0,1
6399,45,1,2,4,1,1,1,1,4,265,4,1,0,1
6400,54,6,1,5,2,1,1,1,4,107,2,1,0,1
6401,59,6,3,5,1,1,1,1,4,167,3,1,0,1
6402,26,2,2,3,1,3,1,1,4,145,2,1,0,1
6403,50,1,1,1,1,1,3,1,4,20,4,1,0,1
6404,48,1,2,6,2,3,1,1,4,141,2,1,0,1
6405,33,5,1,1,2,3,1,1,4,346,3,1,0,1
6406,34,4,2,3,2,3,3,1,4,1168,2,1,0,1
6407,45,12,1,7,2,1,1,1,3,17,13,1,0,1
6408,29,2,2,2,2,3,1,1,3,74,3,1,0,1
6409,51,6,1,4,1,3,3,1,3,78,2,1,0,1
6410,39,9,1,5,2,1,1,1,3,125,12,1,0,1
6411,25,3,1,2,1,3,1,1,3,153,3,1,0,1
6412,36,1,1,2,2,3,1,1,3,61,2,1,0,1
6413,46,1,3,1,2,3,1,1,3,318,6,1,0,1
6414,39,2,1,3,2,3,1,1,3,228,9,1,0,1
6415,40,4,2,2,2,1,1,1,3,189,7,1,0,1
6416,29,4,1,2,1,3,1,1,3,121,1,1,0,1
6417,35,4,1,2,1,1,1,1,3,110,2,1,0,1
6418,50,5,2,1,1,2,2,1,3,372,2,1,0,1
6419,32,2,1,5,2,3,1,1,3,223,1,1,0,1
6420,49,4,3,2,1,1,1,1,3,117,6,1,0,1
6421,39,2,2,5,2,2,2,1,3,64,1,1,0,1
6422,56,4,1,2,2,1,1,1,3,507,2,1,0,1
6423,33,4,3,2,1,1,1,1,3,201,1,1,0,1
6424,47,1,1,1,2,1,1,1,3,91,3,1,0,1
6425,32,5,1,1,1,3,1,1,3,230,8,1,0,1
6426,53,12,1,2,2,1,1,1,3,249,2,1,0,1
6427,38,3,2,2,1,1,1,1,3,152,1,1,0,1
6428,41,3,2,1,2,1,1,1,3,551,1,1,0,1
6429,45,1,1,2,1,1,1,1,3,215,2,1,0,1
6430,42,3,2,2,2,3,1,1,3,617,1,1,0,1
6431,37,2,2,2,1,1,1,1,3,332,1,1,0,1
6432,29,1,2,3,2,3,1,1,3,198,1,1,0,1
6433,52,1,3,1,1,3,1,1,3,938,2,1,1,1
6434,47,1,1,1,1,3,1,1,3,385,1,1,0,1
6435,46,1,1,7,1,1,1,1,3,181,2,1,0,1
6436,45,2,3,3,1,3,1,1,3,193,1,1,0,1
6437,35,1,2,2,1,3,1,1,3,195,4,1,0,1
6438,33,2,1,3,2,3,1,1,3,254,1,1,0,1
6439,31,5,3,6,1,1,1,1,3,198,3,1,0,1
6440,35,2,1,3,1,1,1,1,3,79,6,1,0,1
6441,32,2,3,3,1,1,1,1,3,95,3,1,0,1
6442,33,3,2,1,1,1,3,1,3,130,2,1,0,1
6443,39,3,1,6,1,3,1,1,3,190,3,1,0,1
6444,37,2,3,3,2,1,1,1,3,454,1,1,0,1
6445,49,2,1,3,1,3,1,1,3,102,1,1,0,1
6446,45,2,1,5,2,3,1,1,3,185,1,1,0,1
6447,30,5,2,1,1,1,1,1,3,231,2,1,0,1
6448,38,2,2,3,2,3,1,1,3,189,1,1,0,1
6449,37,9,1,2,1,1,1,1,3,132,1,1,0,1
6450,52,4,3,2,2,3,1,1,3,103,4,1,0,1
6451,38,3,2,4,2,1,1,1,3,114,3,1,0,1
6452,52,7,1,3,2,3,1,1,3,176,2,1,0,1
6453,42,2,3,5,1,3,3,1,3,738,1,1,0,1
6454,57,1,3,3,1,1,1,1,3,283,3,1,0,1
6455,57,5,3,2,1,3,1,1,3,224,2,1,0,1
6456,45,2,3,5,1,1,1,1,3,519,1,1,0,1
6457,34,1,2,2,1,3,1,1,3,593,1,1,0,1
6458,37,1,3,1,1,2,2,1,3,128,2,1,0,1
6459,39,2,2,4,2,1,1,1,3,480,2,1,0,1
6460,39,8,1,5,2,3,1,1,3,177,2,1,0,1
6461,35,4,1,2,1,1,1,1,3,102,1,1,0,1
6462,50,4,1,2,1,3,1,1,3,49,3,1,0,1
6463,56,6,1,5,1,1,1,1,3,88,2,1,0,1
6464,38,2,1,6,1,1,1,1,3,124,1,1,0,1
6465,56,6,1,1,1,3,1,1,3,199,3,1,0,1
6466,34,2,2,3,2,1,1,1,3,576,3,1,1,1
6467,49,2,2,5,1,3,1,1,3,58,1,1,0,1
6468,40,1,2,2,2,1,1,1,3,261,6,1,0,1
6469,41,7,2,5,1,1,1,1,3,430,1,1,0,1
6470,32,1,2,1,1,1,1,1,3,674,2,1,0,1
6471,43,2,2,3,1,3,1,1,3,112,7,1,0,1
6472,53,3,1,4,1,3,1,1,3,248,6,1,0,1
6473,31,1,1,2,1,1,1,1,3,350,1,1,0,1
6474,31,3,2,1,1,3,1,1,3,252,1,1,0,1
6475,33,4,1,2,1,1,1,1,3,147,1,1,0,1
6476,43,2,1,3,1,3,1,1,3,141,2,1,0,1
6477,34,2,1,6,2,3,1,1,3,256,2,1,0,1
6478,32,2,1,6,1,1,1,1,3,163,1,1,0,1
6479,46,2,1,5,2,3,3,1,3,125,1,1,0,1
6480,30,3,1,4,1,3,3,1,3,195,3,1,0,1
6481,53,2,1,3,1,3,1,1,3,61,1,1,0,1
6482,36,1,3,1,1,3,1,1,3,95,3,1,0,1
6483,33,2,1,3,1,3,1,1,3,166,1,1,0,1
6484,35,2,1,6,1,1,1,1,3,39,1,1,0,1
6485,33,4,1,3,2,3,1,1,3,861,2,1,0,1
6486,36,2,2,2,1,3,1,1,3,212,1,1,0,1
6487,41,4,1,2,1,3,1,1,3,55,1,1,0,1
6488,59,3,3,4,1,1,1,1,3,209,2,1,0,1
6489,33,3,1,3,1,1,1,1,3,68,1,1,0,1
6490,59,9,1,5,1,3,1,1,3,181,1,1,0,1
6491,35,5,1,4,1,3,3,1,3,136,1,1,0,1
6492,60,3,3,4,2,1,1,1,3,390,1,1,0,1
6493,35,5,1,4,1,1,1,1,3,373,1,1,0,1
6494,35,2,3,5,2,1,1,1,3,44,1,1,0,1
6495,59,6,1,5,2,3,3,1,3,571,1,1,0,1
6496,25,8,2,1,1,1,1,1,3,199,2,1,0,1
6497,27,1,2,1,1,3,1,1,3,582,1,1,0,1
6498,37,2,2,3,1,1,1,1,3,210,1,1,0,1
6499,34,3,1,1,1,1,1,1,3,222,1,1,0,1
6500,34,3,1,1,1,1,3,1,3,217,1,1,0,1
6501,33,8,1,1,1,3,3,1,3,85,1,1,0,1
6502,34,3,1,1,1,3,1,1,3,396,1,1,0,1
6503,43,3,2,4,1,1,1,1,3,58,1,1,0,1
6504,41,5,1,2,1,1,1,1,3,263,1,1,0,1
6505,26,1,2,2,1,1,1,1,3,160,1,1,0,1
6506,37,2,1,4,2,3,1,1,3,94,1,1,0,1
6507,58,12,1,5,1,3,1,1,3,210,1,1,0,1
6508,26,2,2,2,1,3,1,1,3,418,1,1,0,1
6509,30,2,3,3,1,3,1,1,3,64,4,1,0,1
6510,43,7,3,2,1,3,1,1,3,181,1,1,0,1
6511,37,8,2,1,2,3,1,1,3,140,1,1,0,1
6512,45,4,1,2,2,3,1,1,3,171,6,1,0,1
6513,34,3,2,4,1,1,1,1,3,223,1,1,0,1
6514,35,1,2,1,1,1,1,1,3,204,1,1,0,1
6515,56,3,1,3,1,3,1,1,3,52,2,1,0,1
6516,34,1,2,2,1,3,1,1,3,199,1,1,0,1
6517,34,1,2,2,1,1,3,1,3,195,1,1,0,1
6518,47,1,1,2,1,1,3,1,3,139,1,1,0,1
6519,34,1,3,1,1,1,1,1,3,63,2,1,0,1
6520,57,2,3,3,1,3,1,1,3,543,2,1,1,1
6521,45,2,1,5,2,1,1,1,3,154,3,1,0,1
6522,30,4,1,2,1,1,1,1,3,226,10,1,0,1
6523,32,3,2,1,1,1,1,1,3,141,1,1,0,1
6524,34,2,2,1,1,3,3,1,3,165,1,1,0,1
6525,34,2,2,1,1,1,1,1,3,156,1,1,0,1
6526,52,1,1,2,2,3,1,1,3,99,5,1,0,1
6527,43,4,1,2,2,1,1,1,3,297,1,1,0,1
6528,42,10,1,3,1,1,1,1,3,174,1,1,0,1
6529,42,1,2,1,2,3,3,1,3,62,3,1,0,1
6530,38,3,3,3,1,1,1,1,3,221,1,1,0,1
6531,34,2,1,3,1,3,3,1,3,1479,4,1,1,1
6532,29,3,1,1,1,1,1,1,3,104,4,1,0,1
6533,47,1,1,3,1,3,1,1,3,136,1,1,0,1
6534,36,2,1,5,2,3,1,1,3,21,21,1,0,1
6535,51,1,3,1,1,3,1,1,3,72,18,1,0,1
6536,41,2,2,2,1,3,1,1,3,125,2,1,0,1
6537,33,1,1,2,1,1,1,1,3,307,1,1,0,1
6538,38,1,1,1,1,3,3,1,3,154,2,1,0,1
6539,33,1,1,2,1,1,3,1,3,357,1,1,0,1
6540,36,2,1,4,2,3,3,1,3,236,1,1,0,1
6541,33,2,2,2,1,3,1,1,3,202,2,1,0,1
6542,36,1,1,2,1,1,1,1,3,227,2,1,0,1
6543,44,2,3,3,1,3,1,1,3,166,1,1,0,1
6544,44,1,1,1,1,3,3,1,3,143,2,1,0,1
6545,31,4,1,2,1,3,1,1,3,119,5,1,0,1
6546,45,4,2,2,1,3,1,1,3,268,1,1,0,1
6547,48,1,3,2,1,3,1,1,3,507,1,1,0,1
6548,25,5,2,1,1,3,1,1,3,126,4,1,0,1
6549,37,8,1,4,1,3,3,1,3,268,1,1,0,1
6550,27,4,2,2,1,3,1,1,3,386,1,1,0,1
6551,35,2,1,6,2,1,1,1,3,313,2,1,0,1
6552,34,4,1,2,1,1,1,1,3,63,1,1,0,1
6553,36,4,1,3,2,3,1,1,3,87,1,1,0,1
6554,38,2,2,3,1,3,1,1,3,75,1,1,0,1
6555,46,2,1,5,1,1,1,1,3,89,1,1,0,1
6556,42,3,1,4,1,1,3,1,3,96,5,1,0,1
6557,42,2,1,3,1,3,1,1,3,209,1,1,0,1
6558,39,2,1,6,2,1,1,1,3,181,1,1,0,1
6559,38,1,1,2,2,1,1,1,3,173,4,1,0,1
6560,31,2,1,6,1,1,1,1,3,439,2,1,0,1
6561,28,8,1,4,1,3,1,1,3,119,1,1,0,1
6562,29,1,2,1,1,3,1,1,3,713,1,1,0,1
6563,32,3,2,2,1,3,1,1,3,202,1,1,0,1
6564,39,1,1,4,1,3,3,1,3,72,1,1,0,1
6565,34,1,2,2,1,3,1,1,3,78,4,1,0,1
6566,27,2,1,3,1,1,3,1,3,217,1,1,0,1
6567,27,2,1,3,1,1,1,1,3,392,1,1,0,1
6568,30,3,3,3,1,3,1,1,3,188,1,1,0,1
6569,36,4,1,2,2,1,1,1,3,130,1,1,0,1
6570,39,2,1,5,1,3,1,1,3,151,3,1,0,1
6571,37,2,2,3,1,1,1,1,3,211,2,1,0,1
6572,31,2,2,2,1,1,1,1,3,249,11,1,0,1
6573,56,3,1,5,2,1,3,1,3,1210,1,1,0,1
6574,49,2,1,3,2,3,1,1,3,27,1,1,0,1
6575,20,7,2,2,1,1,3,1,3,680,1,1,0,1
6576,53,3,3,1,1,3,1,1,3,206,1,1,0,1
6577,40,2,2,3,1,1,3,1,3,227,1,1,0,1
6578,30,2,1,6,1,1,1,1,3,124,1,1,0,1
6579,50,9,1,3,2,2,2,1,3,66,7,1,0,1
6580,30,4,1,3,1,3,1,1,3,821,2,1,0,1
6581,41,4,3,3,1,3,1,1,3,189,3,1,0,1
6582,53,3,3,1,1,3,1,1,3,352,1,1,0,1
6583,36,1,2,1,1,3,1,1,3,126,1,1,0,1
6584,39,2,2,5,2,1,1,1,3,565,2,1,0,1
6585,40,1,1,1,1,3,1,1,3,615,2,1,1,1
6586,56,2,1,3,2,1,1,1,3,167,3,1,0,1
6587,39,1,1,2,1,1,1,1,3,211,4,1,0,1
6588,40,1,2,2,1,3,1,1,3,742,3,1,0,1
6589,33,2,1,6,1,3,1,1,3,134,1,1,0,1
6590,47,2,1,5,2,3,1,1,3,615,1,1,0,1
6591,29,1,2,2,1,3,1,1,3,143,2,1,0,1
6592,55,1,1,2,1,3,1,1,3,497,2,1,0,1
6593,38,1,2,1,1,3,1,1,3,105,4,1,0,1
6594,43,9,1,5,2,3,3,1,3,213,1,1,0,1
6595,35,3,2,1,1,3,1,1,3,294,1,1,0,1
6596,33,2,1,6,1,3,1,1,3,289,1,1,0,1
6597,28,1,1,6,1,1,1,1,3,461,1,1,0,1
6598,34,1,1,1,1,1,1,1,3,162,1,1,0,1
6599,30,2,2,3,1,1,1,1,3,207,1,1,0,1
6600,27,2,2,3,1,3,1,1,3,185,1,1,0,1
6601,35,3,1,1,2,1,1,1,3,399,1,1,0,1
6602,42,7,1,2,1,3,1,1,3,67,2,1,0,1
6603,30,2,1,7,1,1,1,1,3,85,2,1,0,1
6604,31,4,2,2,2,3,1,1,3,317,1,1,0,1
6605,50,4,1,5,2,3,1,1,3,507,1,1,1,1
6606,33,2,1,6,1,1,1,1,3,1183,1,1,1,1
6607,55,6,1,2,1,1,1,1,3,302,1,1,0,1
6608,35,5,1,3,1,3,3,1,3,344,2,1,0,1
6609,25,7,2,1,1,3,1,1,3,8,4,1,0,1
6610,47,2,1,5,2,3,1,1,3,489,1,1,0,1
6611,49,9,1,5,2,1,1,1,3,328,1,1,0,1
6612,27,3,1,2,1,1,1,1,3,201,1,1,0,1
6613,50,5,1,1,1,3,1,1,3,117,2,1,0,1
6614,48,7,1,1,1,1,1,1,3,226,1,1,0,1
6615,35,7,1,2,1,1,1,1,3,97,2,1,0,1
6616,30,3,2,2,1,1,1,1,3,438,1,1,0,1
6617,31,2,1,6,1,1,1,1,3,174,1,1,0,1
6618,49,5,3,1,1,1,1,1,3,675,1,1,0,1
6619,43,2,1,3,1,1,1,1,3,123,18,1,0,1
6620,39,2,1,3,2,1,1,1,3,257,2,1,0,1
6621,35,3,1,1,2,1,1,1,3,266,2,1,0,1
6622,32,2,1,3,2,2,2,1,3,195,2,1,0,1
6623,36,5,2,1,1,3,1,1,3,145,3,1,0,1
6624,31,7,2,3,1,1,1,1,3,232,4,1,0,1
6625,35,6,1,4,1,1,1,1,3,97,2,1,0,1
6626,56,6,1,6,1,3,1,1,3,91,3,1,0,1
6627,37,5,1,1,1,1,1,1,3,83,2,1,0,1
6628,38,1,1,4,1,1,1,1,3,314,2,1,0,1
6629,25,10,2,2,2,1,1,1,3,694,2,1,1,1
6630,35,2,1,7,1,1,1,1,3,146,1,1,0,1
6631,25,2,1,3,1,1,1,1,3,149,2,1,0,1
6632,27,1,2,7,1,3,1,1,3,591,2,1,0,1
6633,57,9,3,5,2,3,1,1,3,288,3,1,0,1
6634,35,2,1,5,2,1,1,1,3,36,1,1,0,1
6635,49,4,1,2,2,3,1,1,3,191,2,1,0,1
6636,46,2,1,7,1,1,1,1,3,97,1,1,0,1
6637,32,2,1,6,1,3,1,1,3,71,2,1,0,1
6638,48,1,2,2,1,3,1,1,3,275,2,1,0,1
6639,30,3,2,1,2,1,1,1,3,187,4,1,0,1
6640,30,3,1,1,1,3,1,1,3,170,5,1,0,1
6641,49,6,1,5,1,1,1,1,3,177,3,1,0,1
6642,50,2,1,6,2,1,1,1,3,251,1,1,0,1
6643,33,4,1,5,1,1,1,1,3,152,1,1,0,1
6644,45,2,1,6,2,1,1,1,3,463,1,1,0,1
6645,48,6,1,5,1,1,1,1,3,157,1,1,0,1
6646,55,1,3,1,1,3,1,1,3,74,2,1,0,1
6647,27,2,2,5,2,1,3,1,3,179,2,1,0,1
6648,54,3,1,4,1,1,1,1,3,796,1,1,1,1
6649,38,2,1,3,1,3,1,1,3,160,3,1,0,1
6650,45,1,1,2,1,1,1,1,3,272,2,1,0,1
6651,43,2,1,5,2,1,1,1,3,296,1,1,0,1
6652,31,3,1,1,1,1,3,1,3,125,2,1,0,1
6653,45,3,1,2,1,1,1,1,3,81,2,1,0,1
6654,44,3,2,2,1,1,1,1,3,189,3,1,0,1
6655,36,2,1,3,1,3,1,1,3,597,3,1,0,1
6656,33,2,1,3,1,1,1,1,3,61,1,1,0,1
6657,30,4,2,3,1,1,1,1,3,53,1,1,0,1
6658,31,2,1,5,1,3,1,1,3,159,2,1,0,1
6659,27,2,1,3,1,1,1,1,3,198,2,1,0,1
6660,54,1,1,2,1,2,2,1,3,45,1,1,0,1
6661,39,1,2,2,1,3,1,1,3,132,1,1,0,1
6662,33,1,1,1,1,1,1,1,3,664,2,1,1,1
6663,45,4,1,2,2,1,1,1,3,290,1,1,0,1
6664,44,3,1,4,2,3,3,1,3,184,2,1,0,1
6665,42,10,2,5,2,3,1,1,3,51,1,1,0,1
6666,55,1,1,3,1,1,1,1,3,119,1,1,0,1
6667,40,4,1,6,2,3,1,1,3,260,1,1,0,1
6668,51,7,1,3,1,1,3,1,3,68,1,1,0,1
6669,29,5,2,1,1,1,1,1,3,99,2,1,0,1
6670,33,2,2,3,1,1,1,1,3,285,2,1,0,1
6671,46,2,1,4,1,1,1,1,3,247,1,1,0,1
6672,31,2,1,3,1,1,1,1,3,81,4,1,0,1
6673,41,1,1,3,2,1,1,1,3,244,6,1,0,1
6674,52,4,1,7,2,1,1,1,3,227,1,1,0,1
6675,49,5,3,1,2,1,3,1,3,289,2,1,0,1
6676,46,9,1,5,2,1,1,1,3,183,1,1,0,1
6677,29,4,1,2,2,1,1,1,3,100,2,1,0,1
6678,41,5,1,6,1,3,1,1,3,648,1,1,1,1
6679,42,6,1,3,2,3,1,1,3,198,3,1,0,1
6680,39,9,1,1,1,3,1,1,3,536,7,1,0,1
6681,45,1,1,3,1,3,1,1,3,173,1,1,0,1
6682,35,4,3,4,2,1,1,1,3,184,2,1,0,1
6683,44,5,1,3,2,1,1,1,3,282,2,1,0,1
6684,32,3,2,1,1,3,1,1,3,269,2,1,0,1
6685,36,1,2,2,1,1,3,1,3,176,6,1,0,1
6686,43,5,1,6,2,1,1,1,3,347,2,1,0,1
6687,42,3,1,3,1,3,1,1,3,88,3,1,0,1
6688,39,2,1,6,1,3,1,1,3,279,2,1,0,1
6689,35,4,3,4,1,3,3,1,3,294,3,1,0,1
6690,30,2,2,3,2,1,1,1,3,188,2,1,0,1
6691,34,2,1,5,1,3,1,1,3,116,6,1,0,1
6692,39,1,1,6,2,1,1,1,3,60,6,1,0,1
6693,55,6,3,4,1,1,3,1,3,217,2,1,0,1
6694,29,2,2,4,1,1,1,1,3,298,5,1,0,1
6695,53,3,1,4,2,1,1,1,3,864,2,1,1,1
6696,31,1,1,2,1,1,1,1,3,469,3,1,0,1
6697,59,6,3,3,2,1,3,1,3,139,2,1,0,1
